UniProtID	GeneID	Origin	Inf0h_counts	Inf15h_counts	Inf24h_counts	Inf48h_counts	Inf72h_counts	Inf0h_TMM	Inf15h_TMM	Inf24h_TMM	Inf48h_TMM	Inf72h_TMM	logFC_15h	pval_15h	FDR_15h	logFC_24h	pval_24h	FDR_24h	logFC_48h	pval_48h	FDR_48h	logFC_72h	pval_72h	FDR_72h	Ttest_FDR_24h	Ttest_FDR_48h	Ttest_FDR_72h
Q7L1Q6-3	BZW1	Host	8530.666667	18655	8170	7250	8044	425.0719943	609.9396714	420.9213715	364.0267184	427.9420192	0.238080493	0.477109703	0.999718578	-0.046593979	0.760357793	0.896350419	-0.113416579	0.57554818	0.814202708	0.004632111	0.972889352	0.989127866	0.79277	0.97777	0.98181
Q9Y6E2	BZW2	Host	4553.166667	13305	4656.5	4381.5	4835	220.3424315	435.0172784	233.9822865	213.2109359	244.944421	-0.092258748	0.782883484	0.999718578	0.15222764	0.338613943	0.596720423	-0.016567973	0.936486169	0.973156105	0.121779012	0.389568712	0.656034809	0.12454	0.96303	0.97384
Q7Z3E2	C10orf118	Host	1262.166667	113	1098.5	1004.5	966.5	61.42486475	3.694622507	55.6930731	50.24939029	49.44288036	0.122583833	0.751068565	0.999718578	-0.219008703	0.276225174	0.533809861	-0.265076511	0.269163933	0.566324844	-0.273626711	0.173527892	0.440275	0.29345	0.96303	0.97155
Q8N655	C10orf12	Host	3970.666667	1988	2872	2895.5	2734.5	186.6853048	64.9991995	142.2679902	140.2407964	133.6072557	0.497250776	0.142157543	0.999718578	-0.353604453	0.035137578	0.147753791	-0.351977297	0.095943698	0.312620747	-0.431158091	0.020306243	0.147872849	0.84737	0.96303	0.97155
Q96B45	C10orf32	Host	187.6666667	496	116.5	98.5	124.5	9.261392408	16.2171041	6.004774526	4.909221047	6.3838177	-0.427965308	0.215328325	0.999718578	-0.52108458	0.062592095	0.212016057	-0.787394184	0.009764734	0.066845775	-0.627060563	0.050899988	0.229973249	0.01601	0.98176	0.99831
Q5T2E6	C10orf76	Host	1011.333333	1182	934.5	880.5	905.5	49.33776094	38.64640534	47.25365225	43.33116771	45.46932932	-0.096586085	0.775908028	0.999718578	-0.023615317	0.907261616	0.960398672	-0.239822869	0.320050589	0.619158271	-0.129195581	0.498102316	0.737107406	0.56631	0.96303	0.77294
Q9H8K7	C10orf88	Host	329.5	82	276.5	224.5	297	15.20625926	2.681053501	13.31724838	10.80684819	14.12565369	0.153392754	0.704878582	0.999718578	-0.246207251	0.345733632	0.60277033	-0.477929952	0.10215725	0.324482944	-0.027095745	0.912272879	0.961095732	0.99947	0.96303	0.97155
E9PRG8	C11orf48	Host	1741.333333	1054	1190.5	1037	1061.5	83.40947444	34.46134621	58.23504349	49.21367342	51.98707719	-0.470788757	0.166105187	0.999718578	-0.818199713	0.001918134	0.019136232	-0.770507608	0.001741158	0.019276941	-0.651258118	0.01249607	0.11822401	0.11351	0.54526	0.95947
Q9H0W9	C11orf54	Host	1735.166667	4436	1711.5	1694	1646	80.75936273	145.0384552	83.97713024	80.00642748	79.47514349	-0.615718268	0.067450365	0.802602666	0.191979139	0.311694909	0.571727827	0.096252441	0.668693305	0.862419889	-0.119107112	0.461467491	0.711462105	0.963	0.96303	0.97481
Q6ZUT1-2	C11orf57	Host	318.3333333	121	277.5	318	287.5	15.42220454	3.956188702	14.11108598	15.37537374	14.62739912	-0.124467063	0.742920212	0.999718578	-0.053076514	0.834701304	0.929482969	0.055337869	0.846275214	0.939327892	-0.012790164	0.957954482	0.981547623	0.44206	0.96303	0.97917
Q9H3H3-3	C11orf68	Host	1611	2959	1539.5	1468.5	1743	75.41375988	96.74679644	75.22925674	69.36015033	84.03082324	-0.124228458	0.711870301	0.999718578	0.06528082	0.729584171	0.880811442	-0.205373827	0.374093072	0.669172248	0.139156952	0.405933937	0.669328036	0.35157	0.96349	0.97155
Q53FT3	C11orf73	Host	758.6666667	524	645	723	653	35.11485911	17.13258578	31.2844802	33.85661033	31.40769236	-0.282255104	0.413271468	0.999718578	-0.084304457	0.696044738	0.858842283	-0.095092943	0.707275145	0.880691212	-0.086636654	0.670713772	0.84540767	0.03641	0.96303	0.97155
Q6UW78	C11orf83	Host	538.3333333	189	408.5	373.5	374.5	27.15723036	6.179501361	21.55247942	19.37858728	20.21373027	-0.38221236	0.29102851	0.999718578	-0.501046518	0.038492117	0.157367417	-0.471602553	0.082713671	0.285382607	-0.493952208	0.061242379	0.252187368	0.07604	0.96601	0.97155
Q9BUA3	C11orf84	Host	1055.666667	1029	950	845.5	938.5	51.67827793	33.64395185	48.47074517	42.3285523	47.34508149	0.114386322	0.736897317	0.999718578	-0.06053002	0.764801359	0.897833573	-0.264037125	0.270978742	0.56806998	-0.118234266	0.549671046	0.773626512	0.35458	0.97129	0.97155
Q9HB07	C12orf10	Host	2132.166667	2585	2006.5	1852	2144	108.3943559	84.51857682	104.7567718	93.51137555	114.8334938	-0.197460241	0.557515686	0.999718578	-0.078463218	0.644643674	0.828123133	-0.117389636	0.599771308	0.828328923	0.181830387	0.255798766	0.536763127	0.27095	0.96303	0.97155
Q8N999	C12orf29	Host	1609.166667	3257	1698	1733	1560	76.10466665	106.4901372	83.57278743	83.83071815	76.51288849	0.081704256	0.808026107	0.999718578	0.112900601	0.539919959	0.756922353	0.181770179	0.416847534	0.704581455	-0.012229506	0.939336152	0.972689207	0.41516	0.96303	0.97155
Q9NQ89	C12orf4	Host	423	136	339.5	364	379	21.67258149	4.446625318	17.85771292	18.8528375	20.47112079	-0.163007172	0.663222252	0.999718578	-0.157798524	0.529051835	0.749112057	-0.155421192	0.561871133	0.807489656	-0.004618436	0.983330691	0.992802353	0.96483	0.96303	0.97155
Q96C57	C12orf43	Host	1628.5	1010	1235.5	1389.5	1441.5	80.07354668	33.02273214	63.30755116	68.85001985	73.19539482	-0.214229665	0.52868879	0.999718578	-0.270412584	0.169296609	0.397524021	-0.153848125	0.501891559	0.766038973	-0.094772175	0.577425128	0.790031906	0.0123	0.96303	0.97155
Q8N5I9	C12orf45	Host	1319.5	2316	1295	1368	1207.5	61.71669235	75.7234135	64.0399633	64.9774664	59.09025775	0.09924441	0.768428109	0.999718578	0.016952558	0.932193168	0.970430015	0.172111786	0.466082767	0.739815449	0.004476706	0.979753638	0.991256978	0.37654	0.98955	0.33448
Q99622	C12orf57	Host	252.5	436	262.5	135	191	11.84137767	14.25535764	12.92783507	6.484233189	8.927987557	-0.094669167	0.785361157	0.999718578	-0.094682923	0.713076586	0.869608224	-0.818413535	0.007256711	0.054767711	-0.410750217	0.289003138	0.571002283	5.00E-05	0.24295	0.462
Q9H3J6	C12orf65	Host	893.3333333	49	855.5	874.5	960.5	40.67298896	1.602092945	41.13710938	40.93610766	44.48967702	-0.19879348	0.647622281	0.999718578	0.221961408	0.30694227	0.566841154	0.097752226	0.689499092	0.872791783	0.024563805	0.90936974	0.959526211	0.85743	0.96303	0.97155
Q69YU5	C12orf73	Host	569	460	449.5	360	362	26.84406048	15.04005622	22.34414909	17.37455676	17.5851799	-0.12448727	0.719651116	0.999718578	-0.161966431	0.489747994	0.722418437	-0.595236507	0.027495033	0.1374922	-0.687522165	0.016042158	0.134033397	0.31543	0.81155	0.86531
Q9NWQ9	C14orf119	Host	95.66666667	66	45	47.5	69	4.190552764	2.15792111	2.070350257	2.129139388	3.079773682	-1.352901788	0.000603268	0.019773795	-1.093435292	0.009916552	0.062794441	-1.049005624	0.015855641	0.094096232	-0.359543283	0.428785584	0.686788738	NA	NA	NA
Q9BXV9	C14orf142	Host	362.3333333	920	340	246.5	301.5	19.11050072	30.08011245	18.45513682	13.10861434	16.82821364	-0.107664315	0.751987351	0.999718578	-0.113994445	0.64520265	0.828508228	-0.448518536	0.114922321	0.349750396	-0.06149227	0.80003896	0.909708995	0.00684	0.79614	0.97242
Q7Z3D6-2	C14orf159	Host	2116.166667	7403	2200	2485	2180	102.007685	242.0468179	113.4858681	125.9373478	109.7691185	-0.346750472	0.301298486	0.999718578	0.153615322	0.408339486	0.661291761	0.345455648	0.134207777	0.384110272	0.160078801	0.299537233	0.581047786	0.68768	0.96303	0.97155
Q9Y224	C14orf166	Host	6598.333333	11743	5216.5	5347.5	5368	333.5091804	383.9464787	271.9178466	274.7244506	283.8649262	-0.050034126	0.881219062	0.999718578	-0.322766467	0.049394179	0.183249522	-0.238709149	0.241723168	0.534528925	-0.171702839	0.21312162	0.486243884	0.03003	0.97712	0.97349
Q6ZRI6	C15orf39	Host	1243	1278	369.5	536.5	686.5	61.91153131	41.78519968	18.6906217	27.04017507	33.15028852	-0.796759426	0.019130864	0.342036663	-1.624363235	1.83E-06	9.98E-05	-1.12927608	1.98E-05	0.000487569	-0.96585266	0.113138926	0.358095792	0.02053	0.92577	0.75645
Q8WUR7	C15orf40	Host	507.6666667	1048	546.5	497	515	24.90294836	34.26517157	27.82568675	24.64789127	26.6686047	-0.230879735	0.49689517	0.999718578	0.219472983	0.334905582	0.592490495	-0.055580377	0.831096495	0.933971012	0.198037457	0.366858337	0.637584836	0.61886	0.96303	0.99635
Q9BV29-2	C15orf57	Host	709	568	821.5	674	810.5	36.15929815	18.57119986	42.16857291	34.03615585	40.72730678	-0.168151023	0.625375212	0.999718578	0.491752442	0.171787036	0.400827391	0.25282906	0.341563882	0.638287125	0.261531373	0.556452106	0.777818661	0.01244	0.96303	0.97155
Q96S19	C16orf13	Host	976.6666667	1061	866.5	872	1045	49.83431268	34.69021664	46.25481226	45.57588948	57.28579657	0.22328692	0.512145606	0.999718578	-0.080385175	0.695200294	0.858325864	-0.149805199	0.530611094	0.784927078	0.083758162	0.714873619	0.868737813	0.7147	0.96303	0.99923
Q96GQ5	C16orf58	Host	1293.166667	3318	1585	1970	1896	62.52394484	108.4845794	81.05092191	97.09083118	94.04002029	-0.141381983	0.674044374	0.999718578	0.610128335	0.006585944	0.046908421	0.624130326	0.007469161	0.056129977	0.565658067	0.0108182	0.110852831	0.95074	0.96303	0.97155
Q9BSU1	C16orf70	Host	114.3333333	116	100.5	98.5	108.5	5.007512523	3.79270983	4.623782242	4.415162731	4.842832528	-0.345609198	0.361140117	0.999718578	-0.185924307	0.618277888	0.810923862	-0.247950666	0.544037635	0.794019485	0.077021804	0.855697836	0.936023998	NA	NA	NA
Q9Y6A4	C16orf80	Host	947.1666667	2386	902	761	859	46.19885749	78.01211771	45.63376098	37.31410642	42.28431636	-0.345235073	0.305615582	0.999718578	0.050130659	0.805501397	0.915765821	-0.367178039	0.135037576	0.386018332	-0.166100217	0.499478077	0.737819115	0.00039	0.99852	0.97333
Q6PH81	C16orf87	Host	363.1666667	356	182.5	191	220	15.90811858	11.63969569	8.396420488	8.561381539	9.81956826	-0.451664807	0.196093436	0.999718578	-0.927784057	0.021024206	0.104164797	-0.895747627	0.026919119	0.135503472	-0.669490538	0.120183254	0.369697878	NA	NA	NA
Q9BQA9	C17orf62	Host	416.1666667	611	515	580.5	449	20.77886924	19.97711816	27.12969045	29.56200099	23.41178782	0.208882103	0.544892632	0.999718578	0.523648803	0.039530829	0.159614458	0.49816841	0.060454999	0.231466932	0.241395572	0.290296022	0.572335471	0.21867	0.77898	0.97155
Q9HAS0	C17orf75	Host	1533.5	2015	1626	1685.5	1698	76.44269182	65.88198541	83.95060463	85.16553819	88.60868536	-0.117049373	0.728551423	0.999718578	0.181329509	0.330861562	0.588498466	0.187064714	0.402043549	0.69287249	0.183885224	0.271802394	0.552991459	0.00661	0.96303	0.97155
Q9BSJ5	C17orf80	Host	459	54	320.5	322	291	22.17334047	1.765571817	16.20322087	16.00431827	14.66348114	-0.083559262	0.84586465	0.999718578	-0.438210691	0.086776845	0.262775414	-0.391321807	0.151899879	0.412166854	-0.581372342	0.038146018	0.200842233	0.04411	0.96303	0.97155
Q53F19	C17orf85	Host	2756.5	5497	2257.5	2387	2511.5	135.3553358	179.7286719	115.1396283	118.9688324	128.7278642	-0.116989537	0.727264292	0.999718578	-0.272291797	0.104814093	0.296562443	-0.127364867	0.557099716	0.803153949	0.009480831	0.946536454	0.975809798	0.01803	0.96303	0.99744
Q6ZQX7	C17orf97	Host	2214.833333	721	1612.5	1571	1684	106.5840831	23.57365334	80.14851327	76.24726164	83.66588892	-0.550843385	0.107547006	0.999718578	-0.625717199	0.001610712	0.016920168	-0.626628044	0.006278047	0.04940153	-0.280657872	0.119584663	0.368686637	0.02396	0.96303	0.98576
Q32NC0	C18orf21	Host	1070.666667	279	859	977	854	51.81904695	9.122121057	43.33028289	47.6677849	42.58409967	-0.215483438	0.542917006	0.999718578	-0.241453276	0.243273814	0.493416422	-0.128627755	0.59174743	0.825154372	-0.292270654	0.153869551	0.41969623	0.02082	0.97563	0.97155
Q96B23-2	C18orf25	Host	552.8333333	684	735	773	805	27.21109246	22.36390969	38.90421512	39.50625695	42.65844239	0.160337035	0.640846441	0.999718578	0.412329559	0.112386471	0.309831513	0.486601332	0.057372349	0.223810463	0.675301487	0.028548665	0.171844227	0.88562	0.96303	0.98181
Q8TCD1	C18orf32	Host	413	571	338.5	454	368	19.576588	18.66928718	16.939237	22.00990404	17.66924525	-0.2641562	0.442778229	0.999718578	-0.195894246	0.440849601	0.687633249	0.150346019	0.570442599	0.812323674	-0.126060402	0.646835023	0.831836436	0.33889	0.96303	0.97155
Q96DM3	C18orf8	Host	662.3333333	2197	594.5	664.5	625	31.90468288	71.83261635	29.78478375	32.21142128	31.3310451	-0.084084723	0.802986921	0.999718578	0.011213975	0.959196219	0.983099901	0.083000637	0.746241559	0.89782453	-0.036187649	0.856011633	0.936060376	0.97864	0.96303	0.97155
Q969H8	C19orf10	Host	1838	3257	2376	2032	2369	90.75351404	106.4901372	122.3635821	102.2069808	120.7632612	0.043566678	0.896902744	0.999718578	0.425128585	0.019437752	0.098919013	0.195726878	0.377232133	0.671814853	0.447420743	0.029255195	0.173906874	0.12074	0.9835	0.97155
Q9UFG5	C19orf25	Host	458.5	910	545.5	615.5	556.5	22.81047964	29.7531547	28.54918502	31.43060626	29.77178492	0.251644961	0.461533482	0.999718578	0.31585004	0.173913042	0.403790409	0.53127755	0.043935622	0.188019302	0.395951525	0.128280826	0.380505162	0.72986	0.96303	0.97155
Q9BQ61	C19orf43	Host	1279.5	2519	1017	934.5	1018	63.16731403	82.36065571	52.16562007	46.80639425	52.5047841	-0.156195332	0.642714311	0.999718578	-0.206892241	0.31054803	0.570884303	-0.325195387	0.175492883	0.447096926	-0.265303675	0.169356204	0.436422071	0.03072	0.96303	0.97155
Q8N9M1	C19orf47	Host	1583.666667	1820	1504	1095	1147.5	77.97170542	59.5063094	75.47097405	54.9499023	56.89981417	0.301958608	0.372120349	0.999718578	-0.245203967	0.194145413	0.43089377	-0.671995315	0.004789455	0.040606231	-0.275211106	0.383020987	0.651361649	0.87823	0.96303	0.96156
Q9BSF4	C19orf52	Host	417.1666667	719	489.5	543	435	19.85562614	23.50826179	24.80765195	26.89853606	21.85406699	0.103388293	0.763108743	0.999718578	0.423829771	0.096982194	0.283237912	0.552611025	0.040984174	0.17938355	0.087140784	0.711602719	0.866920083	0.01919	0.96303	0.97155
Q9UNZ5	C19orf53	Host	2955.166667	2022	1240.5	1303	1722	141.2530105	66.11085583	60.82806173	61.7585903	81.51050095	-1.038445497	0.002256379	0.061807921	-1.405481267	5.90E-07	4.10E-05	-1.300665401	4.43E-07	1.85E-05	-0.921016469	0.054662836	0.237195563	0.0086	0.81245	0.3884
Q9NUL5	C19orf66	Host	472.5	764	405.5	401.5	420	23.65492796	24.97957164	20.98093154	19.89534705	21.18455097	-0.52950507	0.121414354	0.999718578	0.014886418	0.950168945	0.979827538	-0.254102832	0.364240183	0.659015497	-0.068832619	0.80631031	0.911372416	0.85743	0.99784	0.98181
Q13901	C1D	Host	698.5	1103	682.5	666	715.5	34.66189654	36.06343916	35.15029948	33.59984692	37.1230654	0.011675649	0.972591962	0.999718578	-0.030819229	0.88315367	0.95022714	-0.077201429	0.755429548	0.90010313	0.208477485	0.313400891	0.592240363	0.20892	0.96303	0.97155
Q9NX04	C1orf109	Host	229.8333333	148	188	230	202	12.60502426	4.838974611	10.68702862	12.86307687	11.87120237	-0.03191137	0.931778455	0.999718578	-0.260330114	0.48331637	0.719420482	0.319958491	0.419411718	0.706548107	-0.215259557	0.573048488	0.78670544	NA	NA	NA
Q9NSG2	C1orf112	Host	990.1666667	57	816.5	921.5	717.5	45.61314389	1.863659141	39.0826911	43.39811295	34.526888	0.291241652	0.504746971	0.999718578	-0.477249574	0.034056008	0.144411088	-0.065687458	0.785897904	0.915293215	-0.187523534	0.406156623	0.669328036	0.60953	0.96303	0.97155
Q6ZSJ8	C1orf122	Host	492.1666667	540	396	424	348	24.44427471	17.65571817	20.20245702	21.15369153	17.91433838	0.184144119	0.59484054	0.999718578	-0.129924137	0.591658867	0.794761228	-0.105765867	0.689785969	0.872791783	-0.449480614	0.091592577	0.317680999	0.17389	0.96303	0.89966
Q9NWV4	C1orf123	Host	2286.166667	3278	1964.5	1724	2098.5	107.6505692	107.1767485	96.75510137	81.76193715	101.8841697	-0.146977223	0.661952461	0.999718578	-0.106923901	0.533498352	0.751602629	-0.392707227	0.082810812	0.285382607	-0.136691324	0.379264169	0.648643897	0.07005	0.96303	0.51403
Q8IYL3	C1orf174	Host	253.6666667	260	111	121.5	84.5	13.90637694	8.500901343	6.309894557	6.795060174	4.965923765	-0.60227285	0.088995955	0.936242739	-1.101026068	0.009070565	0.058918475	-0.975263873	0.01772194	0.101416152	-1.44878596	0.013047576	0.120904828	NA	NA	NA
Q9H425	C1orf198	Host	1365	969	1338.5	1415	1496	61.84305526	31.68220539	63.84116486	65.55205789	69.99559962	0.129875776	0.703211977	0.999718578	0.145480948	0.481927425	0.719271149	-0.025856055	0.912066349	0.964378171	0.303030034	0.165852867	0.433107245	0.23711	0.96303	0.97155
Q9BV19	C1orf50	Host	1123	1058	1363	1239.5	1758	53.23500618	34.59212931	67.26061654	59.54510586	86.73562481	-0.068728382	0.839768489	0.999718578	0.332073396	0.106806669	0.299742554	0.13397423	0.572770694	0.812734225	0.691765143	0.005584596	0.081310921	0.10445	0.53378	0.98181
Q8N6N3	C1orf52	Host	1473.666667	777	1132	994	1149	73.56817598	25.40461671	57.94964933	50.57811368	61.36948416	-0.268564289	0.431819972	0.999718578	-0.294740852	0.154109611	0.375992001	-0.519006354	0.03051716	0.147135006	-0.303163894	0.149758873	0.413797969	0.25308	0.96303	0.97155
Q07021	C1QBP	Host	3284.5	7364	3503.5	4680.5	3291	157.8947789	240.7716827	180.5613972	232.8584273	168.2835134	0.038730631	0.908005301	0.999718578	0.414838929	0.018364718	0.095040161	0.773306667	0.000381147	0.006055585	0.094838673	0.601857612	0.804903528	0.37739	0.96303	0.97155
Q9BUV8-5	C20orf24	Host	487.3333333	144	505.5	552	437.5	23.4851588	4.708191513	25.32701422	27.50734697	22.22713065	0.598592074	0.118976388	0.999718578	0.111092908	0.628724846	0.817311882	0.242451733	0.353009204	0.649746245	1.78E-05	0.999931925	1	0.27086	0.96303	0.97155
Q9GZN8-2	C20orf27	Host	806.1666667	1436	916.5	891.5	873	36.97218473	46.95113203	43.78643153	41.28732538	41.35446596	0.258031449	0.446770822	0.999718578	0.118373347	0.569321076	0.779432268	-0.0537711	0.826923586	0.93256562	0.284020431	0.183252802	0.450815969	0.69604	0.97549	0.97155
P30042	C21orf33	Host	5529.5	12393	7797.5	7848	7171	277.3052648	405.1987321	411.7332283	404.7983248	371.259309	0.057108082	0.864575151	0.999718578	0.664433133	0.000558223	0.008000943	0.506160109	0.014802716	0.0899611	0.459245366	0.013315217	0.122399909	0.39963	0.96303	0.97155
P57076	C21orf59	Host	1668.333333	2695	965	1049	964	85.03089753	88.115112	51.09546517	53.55969615	52.03087449	-0.051268981	0.878921549	0.999718578	-0.577525954	0.010203053	0.06401882	-0.37869645	0.120748161	0.360249843	-0.755516762	0.005640026	0.081359048	0.06075	0.96303	0.97373
O14523-2	C2CD2L	Host	241	721	300.5	377.5	351.5	11.12200352	23.57365334	14.99585519	18.31996183	17.19425528	-0.148609735	0.664213402	0.999718578	0.697376856	0.041243136	0.163969745	0.768248191	0.008968942	0.06333187	0.82446567	0.048838422	0.225500519	0.18061	0.96303	0.97155
Q86YS7-2	C2CD5	Host	1111.333333	782	1139.5	1084	1156	54.79558017	25.56809558	59.48690019	55.1285357	61.18723751	-0.09314262	0.785243732	0.999718578	0.125404469	0.558876613	0.771554097	-0.084965998	0.720134218	0.885722885	0.143464134	0.528758489	0.758258866	0.8294	0.96303	0.99309
Q9H6V9-2	C2orf43	Host	1117.666667	1096	747.5	850	706.5	56.85837673	35.83456874	38.91573052	43.11313803	36.42454332	-0.097544619	0.773993255	0.999718578	-0.415853477	0.064474423	0.215592571	-0.288110021	0.242821795	0.535322237	-0.478807901	0.107801535	0.347331813	0.92685	0.96303	0.97155
Q9H6R7	C2orf44	Host	1249.333333	2951	946.5	1173	944.5	63.65107062	96.48523025	49.31766247	60.59449428	49.37256185	-0.041867336	0.900942605	0.999718578	-0.181015497	0.396298221	0.650230124	0.049466109	0.833900688	0.934909356	-0.304690576	0.21405433	0.487271472	0.00432	0.96303	0.97155
Q8WWC4	C2orf47	Host	1245.5	2281	1171	1558.5	1216	58.29036085	74.5790614	57.94482606	75.64255207	59.22230643	0.312984407	0.353905412	0.999718578	0.314191492	0.132510446	0.342676124	0.556756108	0.020306254	0.111795207	0.079002075	0.675496514	0.848645943	0.60526	0.96303	0.97155
Q9BVC5	C2orf49	Host	1486.666667	2641	1305.5	1379	1359	70.32981616	86.34954018	63.30917632	65.31509618	65.37181599	-0.35397714	0.29323957	0.999718578	-0.253855224	0.255830957	0.508445105	-0.142014315	0.548923272	0.796842344	-0.146398848	0.459045068	0.710657466	0.14094	0.96303	0.97155
Q8N8R5	C2orf69	Host	976.1666667	749	1189.5	1136.5	1068	45.41701632	24.48913502	57.59835853	53.76247961	51.42916515	0.257396477	0.453414269	0.999718578	0.269097037	0.19603866	0.433216969	0.183506628	0.443499974	0.725247574	0.278336042	0.172658115	0.44001754	0.1083	0.96303	0.97155
P01024	C3	Host	589	1354	906	1690.5	835.5	29.54945601	44.27007853	46.41930741	82.52523013	45.10103708	1.029034247	0.002793598	0.073801014	0.673020719	0.004790054	0.037091862	1.37213992	4.93E-05	0.001044317	0.767607199	0.009033679	0.10240284	0.04849	0.96303	0.97155
Q6NW34	C3orf17	Host	2105.666667	2915	1211	1350.5	1310	103.3638293	95.30818237	61.44336876	67.35724034	66.15992205	-0.489034463	0.146612899	0.999718578	-0.778310051	0.000476201	0.00722097	-0.569760772	0.012566362	0.080026037	-0.593162171	0.010842501	0.110852831	0.01717	0.96303	0.97155
