"UniProtID"	"GeneID"	"Origin"	"Mock0h_counts"	"Inf2h_counts"	"Inf4h_counts"	"Inf6h_counts"	"Inf9h_counts"	"Inf12h_counts"	"Inf18h_counts"	"Mock0h_TMM"	"Inf2h_TMM"	"Inf4h_TMM"	"Inf6h_TMM"	"Inf9h_TMM"	"Inf12h_TMM"	"Inf18h_TMM"	"logFC_2h"	"pval_2h"	"FDR_2h"	"logFC_4h"	"pval_4h"	"FDR_4h"	"logFC_6h"	"pval_6h"	"FDR_6h"	"logFC_9h"	"pval_9h"	"FDR_9h"	"logFC_12h"	"pval_12h"	"FDR_12h"	"logFC_18h"	"pval_18h"	"FDR_18h"
"Q8N3Z3"	"GTPBP8"	"Host"	286.25	304	267	248	198	177	155	7.68511232267803	8.12958791523589	7.29485141570178	6.92664324852434	5.58251134134507	4.99908453250385	4.41185607611631	0.141459335699772	0.386313141680328	0.999610801391582	-0.0326283479923594	0.843437741670221	0.999549765162598	-0.126599475026192	0.425573949061368	0.732915411904354	-0.482531842455718	0.00902026355540695	0.0600742617588534	-0.695000865858663	0.00489098241068031	0.0476870785041331	-0.816092246390701	0.00297423136732733	0.0282876146802617
"Q9NYZ3"	"GTSE1"	"Host"	1140	1146	1140	1085	1029	962	947	30.6107695986071	30.6464070751985	31.1465566063672	30.304064212294	29.01214227396	27.1701656512356	26.9550174456913	0.0796049520842106	0.529860546313861	0.999610801391582	0.0305593928566228	0.8071450310682	0.999549765162598	-0.0768721992773657	0.501660809640925	0.786993279845192	-0.139626328454562	0.328238400894872	0.71417022507245	-0.241032555388704	0.262845706204861	0.903014702271721	-0.135140804177642	0.577762619289174	0.947719279840586
"Q8N442"	"GUF1"	"Host"	2165	2126	2166	2094	2133	2273	2154	58.1311657388573	56.85363127563	59.1784575520976	58.4854474290724	60.1388721772173	64.1972832902896	61.3105676642228	-0.0228818504727065	0.848096999424499	0.999610801391582	0.0210678911490135	0.858334797897816	0.999549765162598	-0.00668447300698113	0.949992859317017	0.988071845929486	0.0393008805756137	0.772930809601965	0.930448778041538	0.13354496669328	0.525693127733627	0.996954681956703	0.0828859116200547	0.727961570362784	0.967728202293661
"Q16774"	"GUK1"	"Host"	2325.5	2266	2514	2299	2446	2194	2389	62.4626908886366	60.5975204471202	68.6863537793044	64.2111001143446	68.9637512168184	61.9660534706975	67.9995107473668	0.0598461665165455	0.615566484364918	0.999610801391582	0.12634074606615	0.280948632572928	0.999549765162598	-0.0753111001639472	0.475622488439286	0.771698040285034	0.131015195798769	0.33363253045774	0.716965936489978	0.0798641723432455	0.7043816776135	0.996954681956703	0.0458435278680492	0.847151494649512	0.98464929297119
"Q9UBP9"	"GULP1"	"Host"	560.25	559	560	514	501	517	523	15.0431010783407	14.9488146204502	15.3000628943558	14.3560267328287	14.1254453637065	14.6018457813813	14.8864563084441	0.00733330743602504	0.958407249458852	0.999610801391582	0.012691968700944	0.927424002554881	0.999549765162598	-0.106013037407432	0.417624123680955	0.728571952835058	-0.123338507864476	0.429860156954673	0.786691330480758	-0.0752002384725019	0.736763567407514	0.996954681956703	0.0307316735971699	0.902273477684316	0.988615075161344
"P08236"	"GUSB"	"Host"	111.25	132	121	140	109	124	134	2.98676978530568	3.52995264740506	3.30590644681616	3.91020183384438	3.07320068791218	3.50218351429649	3.81412073677152	-0.00355001979385272	0.98644611944557	0.999610801391582	0.0565639029231746	0.793624540085112	0.999549765162598	0.480365191460915	0.0220507415327337	0.121383419478297	0.186888229040048	0.431127239115286	0.786691330480758	0.424431462895636	0.134237650633573	0.647911405109544	0.3406068553957	0.252906887915927	0.808522858913974
"P46976"	"GYG1"	"Host"	4105.75	3990	4236	4403	4288	4246	4403	110.255104863148	106.700841387471	115.734047179449	122.975847674406	120.898023392362	119.921541949217	125.325176149291	-0.0138415188461334	0.904712012684748	0.999610801391582	0.0653698917131475	0.566553212199013	0.999549765162598	0.118598316975937	0.244347409554046	0.587555722354383	0.139474470216188	0.293374750162332	0.682780835211133	0.167957038903537	0.42032677328382	0.996954681956703	0.136299209832748	0.564036608305436	0.947195244397049
"P02724"	"GYPA"	"Host"	285.5	124	383	126	401	131	107	7.67790153015703	3.3160161233199	10.4641501581041	3.51918165045995	11.30599519131	3.69988742236161	3.04560387189965	-1.56888885230285	4.1065682117757e-18	4.04236693409864e-16	0.0546909476363259	0.71835018623968	0.999549765162598	-1.54594913001645	1.5751426838619e-19	5.44281976898814e-18	0.791057806462098	5.31932013479957e-06	7.02069814388859e-05	0.362206052523485	0.193224178473639	0.791606801598872	-1.34022880661361	2.58675911431535e-06	4.76220404327083e-05
"P13807"	"GYS1"	"Host"	2774.75	2778	2709	2883	2727	2989	2874	74.4854693914961	74.2894579885701	74.0140542514462	80.5222277640954	76.8864062012525	84.419568743808	81.8043507274727	-0.0900486512851683	0.443086814822396	0.999610801391582	-0.0143238356608426	0.901985578183006	0.999549765162598	0.19883494659017	0.0572647001021948	0.246885489013786	0.0798097033098086	0.55361529641609	0.853457955858066	0.15869280454594	0.448589626535306	0.996954681956703	0.153205792784157	0.518677238560222	0.94427203014083
"Q9H116"	"GZF1"	"Host"	595.75	593	562	472	482	444	379	15.993578215699	15.8580448478121	15.3547059761214	13.1829661826754	13.5897498309511	12.5400764544164	10.7876996957941	0.0220018871885387	0.874425640827808	0.999610801391582	-0.0275591153613729	0.84270286757721	0.999549765162598	-0.246630848342752	0.0615969619444322	0.259473020140095	-0.262670525202258	0.0924193676885688	0.370420221126055	-0.440908144091903	0.0496520146892039	0.326692473652528	-0.551250719893401	0.0294040983428969	0.196055406429573
"P07305"	"H1F0"	"Host"	10515	11401	10801	11462	11263	11842	11018	282.323468909194	304.886288886857	295.099963074888	320.13381013946	317.554672917018	334.458525615314	313.6118080429	0.0310653544546013	0.782827102555184	0.999610801391582	0.0246832035534285	0.824552274475805	0.999549765162598	0.189079333550929	0.0560468824353433	0.243742828285792	0.199875317105999	0.125480241598676	0.447676569668859	0.291500385342992	0.159096630598773	0.717476471711909	0.170917906534008	0.467209653367582	0.933064061845318
"Q92522"	"H1FX"	"Host"	4045.25	4311	4369	4712	4699	4853	4914	108.6162605603	115.285044416388	119.367812116858	131.606221721962	132.485963600911	137.065295120007	139.870069406681	0.0783244509188726	0.497433363721628	0.999610801391582	0.151674328126909	0.183640565569667	0.880316346127832	0.320218847237707	0.00168707571382482	0.0139689068594273	0.343166912853156	0.00975548201666845	0.0640759881847405	0.399403548918124	0.0554894583001594	0.354422993332403	0.262081493364812	0.267314313575356	0.827915360722964
"P16104"	"H2AFX"	"Host"	89317.75	88534	93413	89332	96945	95577	96665	2398.22213211612	2367.58202791939	2552.18709848296	2495.0439301499	2733.31596962979	2699.42091730577	2751.43269417925	0.042852472309424	0.700160064553559	0.999610801391582	0.129109372126311	0.239744503292446	0.978596426648194	0.07813822198529	0.421567244623449	0.730896981474458	0.203069765637828	0.115830147402581	0.428123922268302	0.172875409010414	0.401572331818075	0.996954681956703	0.107803182524576	0.645461758487946	0.954567273767716
"O75367"	"H2AFY"	"Host"	11700.25	11653	12073	11538	12216	12047	12208	314.162596340414	311.625289395539	329.852963077781	322.256491134975	344.424033059956	340.248425780079	347.483477272438	-0.000936195980244895	0.993369129159122	0.999610801391582	0.0701237393242391	0.528243445089302	0.999549765162598	0.0292341533398948	0.767335843637172	0.919063526354927	0.138300519214862	0.288438193679903	0.676609416771003	0.127919854468408	0.536218313270247	0.996954681956703	0.119812434804087	0.610108108149302	0.950486519394086
"Q9P0M6"	"H2AFY2"	"Host"	2673.25	2653	2867	2714	2821	2752	2948	71.782725004421	70.9466997997395	78.3308577109251	75.8020555503833	79.5366893633052	77.7258792850317	83.9106562089734	-0.0349962358830198	0.766425034761861	0.999610801391582	0.108049588304414	0.352559265902672	0.999549765162598	0.0649086251688515	0.535095821726564	0.806205249223621	0.174380129283689	0.195649477202721	0.572516617698825	0.175525397781439	0.402683392008829	0.996954681956703	0.18882655842224	0.426333162118849	0.920184751045175
"P0C0S5"	"H2AFZ"	"Host"	2858	2608	2997	2786	2974	2977	2836	76.7460155775029	69.7433068517606	81.8826580256863	77.8130164935033	83.8504481270719	84.0806477585535	80.7227343991345	-0.0951436085028778	0.419263819083371	0.999610801391582	0.115401988589811	0.319669563902034	0.999549765162598	0.0246825655705307	0.813027466073292	0.937695259945734	0.167901801205232	0.211730595402878	0.592031644814935	0.201407562281387	0.336404324308612	0.980809504526055	-0.0466532365451438	0.844057412803288	0.98464929297119
"O95479"	"H6PD"	"Host"	626.25	662	737	677	721	654	707	16.8161953423247	17.7032473680466	20.1359756306075	18.9086188679475	20.3282357429788	18.4711936963702	20.1237564246079	0.0426238517328037	0.755226247553667	0.999610801391582	0.228469394102373	0.0893719434949694	0.581303875527088	0.141861848303647	0.258688180915304	0.599085435563644	0.289798429528524	0.0553863822059146	0.259535382927313	0.187728596581244	0.396591586881771	0.996954681956703	0.257719880167683	0.297321717220415	0.855213394279242
"Q14520"	"HABP2"	"Host"	208.25	269	264	313	302	355	298	5.59249157960227	7.19361562236334	7.21288679305345	8.74209409995209	8.51473952063743	10.0264124804456	8.48214910117845	0.101468661115498	0.546384956549272	0.999610801391582	0.175965772324853	0.298371364353301	0.999549765162598	0.533433609509426	0.000785605474994671	0.00715865041183134	0.642649353367049	0.000454394764930682	0.00427572001178709	1.02609498186299	2.67563174925628e-05	0.000469311186973821	0.841492044337189	0.00195008690080128	0.0197297922528895
"Q6Y1H2"	"HACD2"	"Host"	245.75	271	254	237	254	238	264	6.60031166351364	7.24709975338463	6.93967138422567	6.61941310443657	7.16140343788711	6.72193287421422	7.51438712319165	0.182503881267134	0.280848250267375	0.999610801391582	0.0432818212534209	0.797663719566223	0.999549765162598	-0.101026962110386	0.531934881045068	0.803311438705014	0.103049984858748	0.571717910452	0.861897463996688	0.101211244791018	0.679521489095634	0.996954681956703	0.166531775695148	0.532086488622108	0.944919703576432
"Q9P035"	"HACD3"	"Host"	1026.5	1143	1042	1101	1027	1069	1239	27.5612850449443	30.5661808786665	28.4690455998549	30.7509444218762	28.955753270512	30.1922111030882	35.2663850213426	0.13526203049907	0.28705517152122	0.999610801391582	0.0204004420161727	0.871880118424746	0.999549765162598	0.123078635050207	0.285813433279271	0.628979490812495	0.039093706977693	0.78549955703413	0.934975717630711	0.0951213131002744	0.658535973498525	0.996954681956703	0.433804173749934	0.0737050195909795	0.389503968027727
"Q9UJ83"	"HACL1"	"Host"	2405.25	2455	2541	2440	2427	2457	2352	64.5808252629083	65.651770828632	69.4240353831394	68.1492319612879	68.428055684063	69.3940717308586	66.9463580066165	0.0472526956358787	0.690178892925796	0.999610801391582	0.120906045271345	0.301777021689246	0.999549765162598	0.0904601120064574	0.391435042683932	0.712921002175845	0.0928113309571011	0.493265557832343	0.819800077311455	0.103890453417265	0.62088926299682	0.996954681956703	0.00635025121757403	0.978699053756525	0.998436079829651
"Q16836"	"HADH"	"Host"	4319	4662	4269	4879	4528	5223	4630	115.934940086405	124.671509410624	116.63565802858	136.270533909477	127.664703806113	147.51535883202	131.786410531732	-0.0272160603683744	0.812856230558721	0.999610801391582	-0.031049440661118	0.785117055230747	0.999549765162598	0.298216131926414	0.00338170095136025	0.0255734264794091	0.151138880843843	0.254215027977161	0.642697760573775	0.303320749128892	0.145136286865941	0.67954152824355	0.299731025635539	0.204944113755703	0.736722378027065
"P40939"	"HADHA"	"Host"	27111	29224	28539	30002	29479	29477	30393	727.902854484481	781.510122483072	779.729455253608	837.956252992852	831.145716320764	832.531156862238	865.093817557438	0.0543491910804836	0.626603458831709	0.999610801391582	0.0728568782102861	0.508810221325089	0.999549765162598	0.203388177940009	0.0374956266877747	0.181492865804986	0.195025406449316	0.132157267170959	0.461130454466584	0.195073679405793	0.344498429006474	0.98586252950566	0.28749877865139	0.220593523284114	0.763976830548734
"P55084"	"HADHB"	"Host"	13732.5	14538	14175	14857	14640	15106	15211	368.712920857538	388.776148393748	387.282842013381	414.956204610186	412.767505238847	426.645033604538	432.959630798743	0.0411708753074883	0.714043939243776	0.999610801391582	0.0465919986080945	0.67449815054652	0.999549765162598	0.161488543595397	0.10109144914456	0.361138104935783	0.162318194175196	0.212083546691744	0.592306929200702	0.212736127581971	0.30342221712564	0.946465816690838	0.264992809916829	0.25943518319401	0.817808531874227
"Q16775"	"HAGH"	"Host"	1630.75	1728	1630	1751	1718	1757	1763	43.7866342065667	46.2102892023935	44.5341116389285	48.9054529361537	48.4381539617718	49.6236809243462	50.1813049173745	0.0115146290462374	0.924451651503576	0.999610801391582	-0.0240430552891387	0.84186786171391	0.999549765162598	0.132558492548034	0.22355402151604	0.561095674283336	0.149291189043547	0.280262877103894	0.669969145498768	0.208367666310754	0.325535141794485	0.969437523636806	0.255916199037879	0.285513157141752	0.842697459141478
"P12081"	"HARS"	"Host"	6916	7028	6915	7049	7077	7016	7291	185.692959714301	187.943236408809	188.928455204411	196.878662334065	199.5324887005	198.15580271213	207.528017102994	0.0405583695188782	0.721362932305808	0.999610801391582	0.0256276935945822	0.819499494854175	0.999549765162598	0.0663992030950512	0.506708443505707	0.791059032804704	0.0781534255034499	0.551350138252272	0.852450712295643	0.0548851734409243	0.79124579846362	0.996954681956703	0.18471017811344	0.432904946434761	0.920184751045175
"P49590"	"HARS2"	"Host"	2074.5	2015	2097	2077	1994	1965	1894	55.7043222983236	53.8852620039484	57.2932712311859	58.0106372063913	56.2198364375862	55.4983113354241	53.9100348913825	-0.0294218006556326	0.806133296959943	0.999610801391582	0.0531026393744258	0.653775289660659	0.999549765162598	0.0689718096249096	0.51882166653357	0.795731758383722	0.0505331298703003	0.711689995101777	0.912618251096014	0.0523909163235488	0.803871788709518	0.996954681956703	-0.139074549437549	0.559880017474889	0.947195244397049
"O14929"	"HAT1"	"Host"	4584.75	4796	4658	4521	4411	4438	4118	123.083948538586	128.25494618905	127.263737431981	126.271589220075	124.36594710441	125.344277713289	117.213053686755	0.038962565928416	0.73462438070312	0.999610801391582	0.0517112013121414	0.649075849625473	0.999549765162598	0.0693735973242476	0.494983094113646	0.784153880370687	0.00696778858161069	0.958044350527542	0.990506881051366	-0.0261683749103545	0.89993598653167	0.996954681956703	-0.038366580692289	0.870995207636096	0.98464929297119
"Q96CS2"	"HAUS1"	"Host"	2712	2184	1962	1739	1554	1452	1386	72.8238147633089	58.4046710752473	53.6048632120109	48.570292778967	43.8142556790416	41.0094392157943	39.4505323967562	-0.20424836099176	0.0855919442402001	0.923340680742162	-0.411062503621971	0.000485494778777622	0.00838319697216013	-0.63037845417618	3.51019753835182e-09	7.02039507670364e-08	-0.775748160454138	1.60259933053983e-08	3.00788938866374e-07	-0.874118428928532	3.89524491888824e-05	0.000652103232104527	-0.911461016716969	0.00015244441036438	0.00204263805902829
"Q9NVX0"	"HAUS2"	"Host"	1895	1629	1612	1525	1563	1441	1523	50.8882528923655	43.5628247168397	44.0423239030385	42.5932699758049	44.0680061945573	40.6987616459777	43.3500438962912	-0.147842149562671	0.223643687931675	0.999610801391582	-0.192225965183983	0.109412865198251	0.662555683700519	-0.296442841074967	0.00647834503108967	0.0450835975244326	-0.212032202597179	0.124553366702947	0.445507995040971	-0.297576186190779	0.160804098107279	0.721448206225526	-0.298526442629823	0.212534920414512	0.751783401384386
"Q68CZ6"	"HAUS3"	"Host"	778.25	763	780	720	764	701	730	20.9032532087105	20.4041959846217	21.310801888567	20.1096094311997	21.5405993171092	19.7986342219503	20.7784189391284	0.119329491843767	0.373823349819349	0.999610801391582	0.0408868159057328	0.756454752816728	0.999549765162598	-0.172206775380842	0.156709758963469	0.459763165631112	0.00903427742878174	0.951386932718061	0.989805329196469	-0.0345108017117597	0.874987971846257	0.996954681956703	-0.0854928457827925	0.727559969910083	0.967728202293661
"Q9H6D7"	"HAUS4"	"Host"	1754.75	1511	1417	1209	1113	1038	1030	47.1233460489206	40.4072609865837	38.7146234308967	33.7673858365562	31.380480418773	29.3166652245141	29.3174952154826	-0.141311380221336	0.247861751633918	0.999610801391582	-0.275822668291194	0.0228280813191417	0.220953857024973	-0.540053627197703	1.11120170531071e-06	1.6934908085303e-05	-0.602376534197367	1.80362097747806e-05	0.000220927748504418	-0.662930238156262	0.00197736972351698	0.0220159777350431	-0.733446008851867	0.00243097994195463	0.0238687355482212
"Q7Z4H7"	"HAUS6"	"Host"	1322.75	1172	1146	1101	1106	1069	1073	35.5126135532504	31.3417007784752	31.3104858516638	30.7509444218762	31.1831189067053	30.1922111030882	30.54142948176	-0.11756830797064	0.348654119333061	0.999610801391582	-0.139119513455018	0.263055464034013	0.999549765162598	-0.18260248131629	0.108090063624921	0.374612037786468	-0.209763082342128	0.138605251065411	0.47368666810509	-0.30815803370179	0.15035960510138	0.695429508428445	-0.238337269739633	0.323940387886364	0.870683448985378
"Q99871"	"HAUS7"	"Host"	524.5	536	467	474	416	434	447	14.0805517784905	14.3337471137054	12.7591595922574	13.2388262088731	11.7289127171694	12.2576423000377	12.7232236517677	0.133812306915317	0.349343014111235	0.999610801391582	-0.0867105945450312	0.545680839495141	0.999549765162598	-0.0843776743838586	0.527297362407712	0.799768706998225	-0.34521054063905	0.0301900576322853	0.165452890414926	-0.367396638291226	0.103015054848109	0.540638239733715	-0.088039574706637	0.727042461526022	0.967728202293661
"Q9BT25"	"HAUS8"	"Host"	396	385	394	305	290	352	376	10.6291382594489	10.2956952215981	10.7646871078146	8.51865399516098	8.17640549994984	9.94168223413196	10.7023089330305	-0.271149105823987	0.068572993918256	0.822783977284808	-0.0751986325950621	0.613940285045745	0.999549765162598	-0.263740936095981	0.0734638630232383	0.291682459557567	-0.368194734395851	0.0307523870799632	0.16761371318681	-0.138774186105925	0.548155255294709	0.996954681956703	0.253016025685171	0.326913391687758	0.870683448985378
"O00165"	"HAX1"	"Host"	704.75	595	621	588	514	465	478	18.921325395732	15.9115289788334	16.9666768882053	16.4228477021464	14.491973886118	13.1331881786118	13.6055948669909	-0.086514380095811	0.531333693958498	0.999610801391582	-0.0520766114408122	0.702134019110601	0.999549765162598	-0.152381271280746	0.228831770918145	0.567260139618908	-0.39707532308166	0.00974386167671841	0.0640599267672768	-0.605368502636231	0.00670334120458555	0.0626452810565083	-0.6055014125881	0.01516470602396	0.112862273724163
"P69905"	"HBA1"	"Host"	2755	5157	3266	9030	4520	7287	7212	74.008213528997	137.908831838393	89.2321525231536	252.208018282963	127.439147792322	205.809768295794	205.279393683554	0.922822502892287	2.9310169759294e-15	2.56060970559632e-13	0.0979844176857234	0.395904159098933	0.999549765162598	1.42367461306216	1.05378899099782e-43	6.50924527182726e-42	0.571876829478077	1.8415874478819e-05	0.000224986551669311	1.40185708200313	3.81751645806873e-11	1.32587474595909e-09	1.98096078687106	6.63983241691346e-16	3.1532428641138e-14
"Q9Y450"	"HBS1L"	"Host"	5528.25	5342	5302	5329	5345	5273	5562	148.445233621548	142.856113957862	144.85880976049	148.839039803977	150.699611714593	148.927529603914	158.314474163606	-0.048811133729747	0.669749945533212	0.999610801391582	-0.0512545197195857	0.65022903049663	0.999549765162598	-0.0308977381208076	0.759271357078396	0.916113063510321	0.0163052614000063	0.901577115811394	0.974138434500733	0.0227358920346552	0.912874113579815	0.996954681956703	0.0936769658817698	0.691178356424969	0.961279575513276
"Q8TDS4"	"HCAR2"	"Host"	126	132	117	127	126	142	154	3.38359190452378	3.52995264740506	3.19662028328505	3.54711166355883	3.55250721721959	4.01056499217823	4.38339248852846	0.0293332626280805	0.888820408220417	0.999610801391582	-0.0978167548771075	0.648602914915466	0.999549765162598	0.072501161870814	0.725045855954686	0.902433392178833	0.145097968806369	0.518525377362676	0.835721187614544	0.387109105288355	0.157752980566805	0.714321582196838	0.261318563741593	0.365885993586677	0.896597990955851
"P53701"	"HCCS"	"Host"	2323.75	2164	2074	2291	2005	1985	1824	62.3682912205755	57.8698297650345	56.664875790882	63.9876600095535	56.5299759565498	56.0631796441816	51.9175837602332	-0.0540069855157374	0.650582885847694	0.999610801391582	-0.050844423327409	0.667046809548547	0.999549765162598	0.162977011150161	0.125315005629366	0.405348412396439	-0.174833801302172	0.199153956163452	0.576489602791552	-0.334174598292478	0.11245883298501	0.577261112550259	-0.257301013507188	0.280953838788049	0.838721122243719
"P51610"	"HCFC1"	"Host"	13869.75	12931	13222	13107	13392	13070	13476	372.4119449354	345.801649118143	361.245413552094	366.078681687131	377.580767087339	369.141439773025	383.575306333828	-0.0447096190371952	0.690992491108639	0.999610801391582	-0.0154816595805249	0.889076969773535	0.999549765162598	-0.0262795672042026	0.789754057109227	0.928654826396121	0.0132280097853232	0.91900658847196	0.979217326797106	-0.0301819146984711	0.883890210232912	0.996954681956703	-0.00863859311509048	0.970655550814539	0.996534038598801
"Q9Y5Z7"	"HCFC2"	"Host"	524	513	710	626	631	705	607	14.0690674550807	13.7186796069606	19.3982940267725	17.4841881999042	17.7907305878219	19.9116078837018	17.2773976658232	-0.00665671066521682	0.96282657458035	0.999610801391582	0.480751107388404	0.000478803437668684	0.00828817067289514	0.319604730231522	0.0135269537852337	0.0823892996692243	0.330785100748523	0.0323134037391708	0.173681435648107	0.474024002575591	0.0328919618561842	0.236545350252488	0.277863641700701	0.265372043167803	0.8264496189323
"P08631"	"HCK"	"Host"	963.5	930	844	844	784	794	767	25.8705663720402	24.8701209248993	23.0593805050648	23.5729310554619	22.1044893515885	22.4252718576727	21.8315716798788	-0.0534120539808221	0.679498867876344	0.999610801391582	-0.171363497370823	0.183923214716764	0.880316346127832	-0.146182494427693	0.217232099353865	0.552888407967509	-0.227860330748185	0.119680443980272	0.436577251760847	-0.203232939898134	0.349587899123955	0.987716236445236	-0.249045358463913	0.308299293300338	0.857153640401246
"Q13547"	"HDAC1"	"Host"	4707.75	4584	4485	4679	4634	4735	4609	126.401733513334	122.585628300794	122.53711085926	130.684531289699	130.653320988854	133.732572098338	131.188675192388	-0.0814580732839095	0.478586454412085	0.999610801391582	-0.0605914934335351	0.59389464126161	0.999549765162598	0.0582656614730217	0.565889576619004	0.82278460286519	0.0690221301729111	0.60202806210469	0.876430343956411	0.107976879784322	0.603837954873879	0.996954681956703	0.0454433068187507	0.847364605996063	0.98464929297119
"Q92769"	"HDAC2"	"Host"	12512.5	12253	12998	12376	13015	12791	13394	336.021186821675	327.670528701926	355.125388394351	345.661842111844	366.951439937404	361.261526865858	381.241292151625	-0.00240467961372829	0.982957459159901	0.999610801391582	0.0687072206327686	0.536193642532629	0.999549765162598	-0.0109643669651036	0.911513774221787	0.975374236404733	0.133665328433695	0.304583933594643	0.692479656254573	0.16525325704659	0.424216595441741	0.996954681956703	0.132972553127648	0.57135394923603	0.947633452100515
"O15379"	"HDAC3"	"Host"	1343.5	1400	1271	1293	1229	1239	1259	36.06926603873	37.4388917149021	34.7256784620111	36.1135069368628	34.651042618753	34.993591727527	35.8356567730996	0.0249583758402336	0.840210302055941	0.999610801391582	-0.0504679792205291	0.682328018631317	0.999549765162598	0.0436704561659062	0.697552216852132	0.888974707618748	-0.0413575387953173	0.76929195652337	0.930448778041538	-0.0574126663717856	0.788072182044107	0.996954681956703	-0.0173896068858357	0.942454091810994	0.994749321882756
"P56524"	"HDAC4"	"Host"	597	633	611	622	595	608	566	16.0281573007751	16.9277274682379	16.6934614793775	17.3724681475086	16.7757285257592	17.1719965862279	16.1103905747215	0.108803232423299	0.431620837104291	0.999610801391582	0.0806577533800856	0.558037923163549	0.999549765162598	0.131476402568359	0.303281397242637	0.645253729615135	0.0459005521531241	0.764926986168279	0.929668584113172	0.0401032448030127	0.856468233411073	0.996954681956703	0.0125572071061985	0.959779866806001	0.995858635364918
"Q9UBN7"	"HDAC6"	"Host"	1145.5	1194	1228	1220	1232	1268	1263	30.7557143839743	31.9300262197094	33.5508522040517	34.0746159806439	34.7356261239249	35.8126507752253	35.949511123451	-0.0142504341873021	0.909712224727304	0.999610801391582	0.100092905408424	0.421333674943853	0.999549765162598	0.171790918228755	0.131590225648024	0.41693135498103	0.213203730044377	0.133459494070648	0.463128323857486	0.265202210881206	0.216091796407175	0.83072222631645	0.217419006300386	0.368037696811199	0.896597990955851
"Q8WUI4"	"HDAC7"	"Host"	1502	1409	1394	1303	1339	1242	1240	40.3330744430719	37.6795703044979	38.0862279905928	36.3928070678517	37.7524378083891	35.0783219738406	35.2948486089305	-0.03205223849275	0.795184474954702	0.999610801391582	-0.0824336371532618	0.499357887089899	0.999549765162598	-0.209532646215964	0.0593312231014211	0.2531568737926	-0.135226511744389	0.333191828830437	0.716959569361512	-0.225490228282845	0.290318661202144	0.931953935565946	-0.180796973102907	0.452612245198908	0.929046187513548
"Q7Z4H3"	"HDDC2"	"Host"	246.75	236	254	243	249	249	247	6.62661125189543	6.31112746051207	6.93967138422567	6.7869931830299	7.02043092926728	7.03261044403085	7.03050613419825	-0.00483721539676055	0.977670348917261	0.999610801391582	0.0548639400360843	0.745485124278414	0.999549765162598	-0.0483056331081278	0.764530622477876	0.918489456952766	0.0569730642289838	0.754771286486299	0.92696800743137	0.111715155952537	0.646428646498283	0.996954681956703	0.0705505414376118	0.79199231020424	0.977561449479504
"Q8N4P3"	"HDDC3"	"Host"	1506.25	1671	1625	1608	1641	1580	1695	40.4440435025647	44.6859914682868	44.3975039345146	44.9114610630127	46.2671773290265	44.6245963918423	48.2457809614009	0.176598547325863	0.149081936546515	0.999610801391582	0.143583540661217	0.236100076294323	0.97484624308231	0.140303483487855	0.201900843688118	0.532897443810947	0.188539618818705	0.174456324577934	0.538365374387106	0.135043317715513	0.52487140671539	0.996954681956703	0.229956550396505	0.337482202822135	0.878762871279866
"P51858"	"HDGF"	"Host"	23694	24871	23794	25071	24543	26694	24876	636.06378959596	665.101911315237	650.088743764825	700.233358402233	691.977655811273	753.929731698632	708.060204835286	0.0277815071662044	0.803779822580315	0.999610801391582	0.0425819592842964	0.699702888792797	0.999549765162598	0.204345127832156	0.0368927182869667	0.1795379874773	0.131771317917203	0.309279323393024	0.697476820390857	0.197195412411273	0.339367889035195	0.983480216067798	0.166709942614537	0.477375582312408	0.933064061845318
"Q7Z4V5"	"HDGFRP2"	"Host"	8790.75	8711	8981	8701	9561	8876	9173	236.064627533715	232.950132663223	245.374758668231	243.019043973429	269.567630982829	250.688555426577	261.096488943322	0.0189747385033639	0.866877944633551	0.999610801391582	0.0606355947777652	0.587300897638834	0.999549765162598	0.0173427776447917	0.861480421540576	0.956840474425547	0.211083612307169	0.106382576484638	0.40573265623713	0.145521784381808	0.482326095277461	0.996954681956703	0.0673554737620056	0.774558614228943	0.975414234697022
"Q9Y3E1"	"HDGFRP3"	"Host"	933.75	1055	947	1018	975	1176	998	25.0653278001093	28.2128791137298	25.873499215991	28.4327533346685	27.4896391808659	33.2142565549409	28.4066604126715	0.116657216284539	0.362795149096904	0.999610801391582	0.0511911463832776	0.68979487562404	0.999549765162598	0.253140289193843	0.0312822391551516	0.1594960038736	0.137155935116176	0.343884439289722	0.726291658905489	0.341007393202141	0.113318909283047	0.580395675498863	0.223313424916966	0.358976393487954	0.894790509457793
"Q9H0R4"	"HDHD2"	"Host"	2312.75	2679	2306	2557	2340	2731	2580	62.0755191838211	71.6419935030163	63.0034732756866	71.4170434938578	65.9751340340781	77.1327675608363	73.4360559766456	0.105942622743555	0.369618285281626	0.999610801391582	0.00732379629981663	0.950299697318238	0.999549765162598	0.286843777971079	0.00670324721875925	0.0460972074748173	0.0751636481307205	0.579539045118738	0.867321492118198	0.20448662010628	0.329807077338907	0.973541421718511	0.373696911692589	0.116814414544191	0.529877471041582
